2000-02-05T07:13:50.557Z,57.7599,-153.2263,54.2,2.7,ml,nan,nan,nan,0.96,ak,ak0001nnlf7z,2020-02-20T20:09:24.941Z
2000-02-05T08:22:43.286Z,60.0293,-152.8456,108.3,2.8,ml,nan,nan,nan,0.71,ak,ak0001no8rpk,2020-02-20T20:09:24.466Z
2000-02-06T15:31:29.588Z,60.3048,-149.2582,16.2,3.8,ml,nan,nan,nan,0.7,ak,ak0001pg01tq,2020-02-20T20:09:16.649Z
2000-02-06T20:41:45.980Z,59.3149,-152.5744,62.9,2.5,ml,nan,nan,nan,0.43,ak,ak0001pj1e9y,2020-02-20T20:09:15.185Z
2000-02-08T14:18:00.824Z,60.0783,-153.0791,127.5,3,ml,nan,nan,nan,0.61,ak,ak0001sqegoi,2020-02-20T20:09:08.404Z
2000-02-08T19:47:11.244Z,59.8201,-152.0262,66,3.1,ml,nan,nan,nan,0.8,ak,ak0001stjv9w,2020-02-20T20:09:07.161Z
2000-02-09T01:25:24.460Z,53.708,-166.351,66.7,4,mb,nan,nan,nan,nan,us,usp0009n7w,2020-02-20T20:09:06.405Z
2000-02-09T05:53:09.172Z,60.7024,-151.162,49.8,3.3,ml,nan,nan,nan,0.86,ak,ak0001u8sffp,2020-02-20T20:09:03.964Z
2000-02-09T12:34:41.638Z,59.9638,-152.2095,60.4,2.6,ml,nan,nan,nan,0.75,ak,ak0001ucugkj,2020-02-20T20:09:02.668Z
2000-02-10T06:13:46.367Z,59.1783,-152.6485,76.8,2.5,ml,nan,nan,nan,0.46,ak,ak0001vwoprg,2020-02-20T20:08:58.316Z
2000-02-10T19:58:36.450Z,53.158,-164.194,33,3.2,mb,nan,nan,nan,0.81,us,usp0009naf,2020-02-20T20:06:46.544Z
2000-02-11T14:09:41.297Z,59.2259,-154.463,153.2,2.8,ml,nan,nan,nan,0.64,ak,ak0001xoynu9,2020-02-20T20:08:51.114Z
2000-02-11T15:32:28.716Z,56.3289,-156.4792,35.9,3.2,ml,nan,nan,nan,0.68,ak,ak0001xpozxz,2020-02-20T20:08:50.751Z
2000-02-13T00:18:45.332Z,60.5338,-151.6997,63.5,2.6,ml,nan,nan,nan,0.59,ak,ak00020rr845,2020-02-20T20:08:42.636Z
2000-02-13T15:46:29.932Z,60.2878,-153.1722,138.8,2.5,ml,nan,nan,nan,0.59,ak,ak000210up1t,2020-02-20T20:08:38.362Z
2000-02-15T05:12:43.579Z,61.5017,-146.3878,11.1,3.8,ml,nan,nan,nan,0.74,ak,ak000245rsp1,2020-02-20T20:08:27.429Z
2000-02-15T13:21:18.449Z,60.2183,-153.7337,182.3,2.6,ml,nan,nan,nan,0.43,ak,ak00024al51g,2020-02-20T20:08:24.357Z
2000-02-17T14:55:38.856Z,60.034,-145.5516,1.5,2.5,ml,nan,nan,nan,0.32,ak,ak00027mgljx,2020-02-20T20:08:12.300Z
